sID,trial_number,trial_number_run,run,estimate1,confidence_rating,estimate2,estimate_peer,confidence_peer,estimate1_rt,confidence_rt,estimate2_rt,true_ratio,seen_ratio,nTotal,filler_trial,ITI,nMushrooms,nBlue,nRed
76,3,3,prac,80,3,90,97,3,6.31237595000016,2.5864207500001157,5.58666815000015,0.875,0.8,5,0,1.8,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0
76,4,4,prac,15,3,10,1,2,6.04637575000015,2.120488850000129,3.93210780000004,0.125,0.13333333333333333,45,0,1.5,9 9 9 9 9,1 0 3 1 1,8 9 6 8 8
76,5,5,prac,60,2,60,75,1,6.94683495000004,2.436399649999885,3.66444999999976,0.625,0.6,5,0,1.9,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
76,6,6,prac,80,3,80,97,1,4.96341995000012,2.9541244500001085,2.79875609999976,0.875,0.8666666666666667,45,0,1.8,9 9 9 9 9,8 7 8 8 8,1 2 1 1 1
76,7,7,prac,80,3,80,33,1,4.41339244999995,2.969424350000054,2.7808199000001,0.875,0.8,5,1,1.9,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
76,8,8,prac,60,2,65,75,2,7.26290455000003,2.1037438500000007,4.36498469999992,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,6 6 4 6 6,3 3 5 3 3
76,9,9,prac,100,3,100,98,3,2.64619975000005,1.8538271499999155,3.16267139999991,1,1,45,1,1.6,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
76,10,10,prac,60,3,65,75,3,3.97917565000012,2.76919625000005,4.39786589999994,0.625,0.6,5,0,1.6,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1
76,11,11,prac,55,3,55,70,1,3.07849104999991,1.6701931500001592,4.25950040000021,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,4 6 6 6 6,5 3 3 3 3
76,12,12,prac,40,3,40,25,2,4.54519204999997,1.719154650000064,2.51820505000023,0.375,0.37777777777777777,45,0,1.7,9 9 9 9 9,2 2 5 3 5,7 7 4 6 4
76,13,13,prac,20,3,15,5,3,2.36291384999981,1.7034934499999963,3.26565830000004,0.125,0.2,5,0,1.8,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1
76,14,14,prac,40,3,40,22,1,3.16280904999985,2.403608349999786,2.69910550000009,0.375,0.4,5,0,1.9,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1
76,15,15,prac,40,3,40,42,2,4.16221414999995,1.7526206499999262,2.55209484999978,0.5,0.4,5,1,1.8,1 1 1 1 1,0 0 0 1 1,1 1 1 0 0
79,1,1,prac,12,2,12,30,1,10.1688889900001,1.1734716700000263,5.98119480000014,0.125,0.13333333333333333,45,0,1.6,9 9 9 9 9,2 1 2 1 0,7 8 7 8 9
79,2,2,prac,80,1,95,98,3,4.67901608999978,2.1052419699997245,10.6630565999997,0.875,0.8,5,0,1.8,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
79,3,3,prac,45,2,38,30,3,6.25507928999991,3.5136595700000726,7.85291989000007,0.375,0.37777777777777777,45,0,1.9,9 9 9 9 9,3 4 3 5 2,6 5 6 4 7
79,4,4,prac,86,3,88,99,2,11.8416689899998,3.4226581699997496,7.04807720000008,0.875,0.8666666666666667,45,0,1.8,9 9 9 9 9,8 7 8 8 8,1 2 1 1 1
79,5,5,prac,77,2,75,59,1,8.03308588999994,1.5130071700000371,6.00668299000017,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,5 5 4 7 7,4 4 5 2 2
79,6,6,prac,80,1,80,80,3,4.23325408999995,2.054904070000248,4.1240372000002,0.875,0.8,5,1,1.5,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
79,7,7,prac,70,2,63,55,2,3.90139649000002,1.4240288699998018,4.6710178899998,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,7 4 7 5 5,2 5 2 4 4
79,8,8,prac,60,1,72,76,2,3.92142409000007,0.99713036999992255,9.93242538999993,0.625,0.6,5,0,1.6,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0
79,9,9,prac,60,1,67,77,1,5.62164089000021,1.7054301699999996,11.6677166900001,0.625,0.6,5,0,1.9,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
79,10,10,prac,35,2,45,50,3,5.87423159000014,1.554912069999773,7.77953048999984,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,6 6 6 5 5,3 3 3 4 4
79,11,11,prac,20,1,8,5,3,3.43804649000003,1.3408914699998604,4.7056319899998,0.125,0.2,5,0,2,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0
79,12,12,prac,100,3,99,98,3,2.47958769000002,3.291143669999883,3.6277597899998,1,1,45,1,1.5,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
79,13,13,prac,40,1,61,82,1,4.51317489000007,1.214652569999771,10.4660192899998,0.5,0.4,5,1,1.9,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1
79,14,14,prac,40,1,28,25,3,2.32124479000004,1.4989819699999316,6.07956749000004,0.375,0.4,5,0,1.6,1 1 1 1 1,1 1 0 0 0,0 0 1 1 1
79,15,15,prac,60,1,75,77,3,4.64653958999997,1.7156515699998636,5.82965079000019,0.625,0.6,5,0,1.7,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1
80,1,1,prac,40,1,52,55,3,6.86347727999964,2.1798845399998754,13.1614228800001,0.625,0.6,5,0,1.8,1 1 1 1 1,0 1 1 0 1,1 0 0 1 0
80,2,2,prac,60,2,67,75,2,3.19083888,2.13814253999999,5.77674067999988,0.625,0.6222222222222222,45,0,1.7,9 9 9 9 9,5 8 7 4 4,4 1 2 5 5
80,3,3,prac,90,2,88,75,1,7.16846538000004,2.6002769399997305,10.3986242799999,0.875,0.8666666666666667,45,0,1.8,9 9 9 9 9,7 8 8 8 8,2 1 1 1 1
80,4,4,prac,100,3,99,99,3,3.10707728000034,2.1104243399997813,9.26299788000006,1,1,45,1,1.9,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
80,5,5,prac,10,2,15,25,2,9.08538957999986,2.2890843400002723,10.5654271799997,0.125,0.13333333333333333,45,0,2,9 9 9 9 9,0 1 1 2 2,9 8 8 7 7
80,6,6,prac,40,1,39,38,2,5.18826937999961,3.1335553399997025,4.53281407999998,0.5,0.4,5,1,1.9,1 1 1 1 1,0 0 0 1 1,1 1 1 0 0
80,7,7,prac,58,2,68,75,3,7.17976707999992,1.9555980400000408,6.57007687999976,0.625,0.6222222222222222,45,0,2,9 9 9 9 9,5 6 6 7 4,4 3 3 2 5
80,8,8,prac,40,1,34,25,2,4.36811707999982,2.2161947399997644,6.4957803999996,0.375,0.4,5,0,1.8,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0
80,9,9,prac,20,1,12,3,2,4.99987598000007,2.304572239999743,8.86545118000004,0.125,0.2,5,0,1.6,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1
80,10,10,prac,70,2,67,52,1,5.20495638000011,2.140885839999555,6.27971469999966,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,7 6 6 5 4,2 3 3 4 5
80,11,11,prac,60,1,65,76,1,3.81219127999975,1.996732840000277,16.5324339799995,0.625,0.6,5,0,1.6,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
80,12,12,prac,45,1,40,30,2,7.80810188000032,1.879683440000008,6.10331887999973,0.375,0.37777777777777777,45,0,1.8,9 9 9 9 9,5 3 1 5 3,4 6 8 4 6
80,13,13,prac,80,1,80,80,2,7.05770127999949,2.15375954000001,4.30149308000045,0.875,0.8,5,1,1.8,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0
80,14,14,prac,60,1,69,75,2,4.30484718000025,1.749498340000173,7.53967047999959,0.625,0.6,5,0,1.5,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0
80,15,15,prac,80,1,90,95,3,5.20500788000027,2.3315135400002873,7.15222497999957,0.875,0.8,5,0,1.9,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
83,1,1,prac,100,3,99,98,3,4.04271939999944,3.002957100000458,7.64239089999955,1,1,45,1,1.6,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
83,2,2,prac,88,3,82,73,1,12.1354802000005,2.011651200000415,10.5267391999996,0.875,0.8666666666666667,45,0,1.8,9 9 9 9 9,7 6 9 8 9,2 3 0 1 0
83,3,3,prac,40,2,32,22,1,9.1018140999995,2.236398299999564,10.1015595999997,0.375,0.4,5,0,1.5,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1
83,4,4,prac,65,2,60,50,3,14.0106842000005,3.278229700000338,9.32256320000033,0.625,0.6222222222222222,45,0,1.5,9 9 9 9 9,6 5 7 4 6,3 4 2 5 3
83,5,5,prac,60,3,67,76,1,10.5102852999999,2.5111801000002743,13.8515152999998,0.625,0.6,5,0,1.6,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
83,6,6,prac,62,2,70,77,1,12.9939029999996,2.2948452000000543,10.6513611,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,6 6 8 4 4,3 3 1 5 5
83,7,7,prac,25,2,34,41,3,9.7518399999999,4.703528300000471,11.4264886000001,0.375,0.37777777777777777,45,0,1.6,9 9 9 9 9,5 3 4 2 3,4 6 5 7 6
83,8,8,prac,40,3,57,82,1,8.70170419999977,2.24480130000029,18.0103262999992,0.5,0.4,5,1,1.9,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1
83,9,9,prac,14,3,12,1,1,5.60133440000027,2.2611120000001392,7.64304739999989,0.125,0.13333333333333333,45,0,1.6,9 9 9 9 9,1 3 1 0 1,8 6 8 9 8
83,10,10,prac,60,2,66,76,2,5.07615290000012,1.7282870999997613,8.45974430000024,0.625,0.6,5,0,1.8,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0
83,11,11,prac,58,2,66,74,2,8.76842659999966,2.228260899999441,8.59360019999986,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,5 5 8 5 5,4 4 1 4 4
83,12,12,prac,80,1,81,82,2,6.25139180000042,4.03621320000093,5.45794190000015,0.875,0.8,5,1,1.7,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
83,13,13,prac,80,1,87,95,1,6.41805310000018,1.8363457999985258,9.40882320000128,0.875,0.8,5,0,1.9,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
83,14,14,prac,60,1,71,75,3,4.72614710000016,1.7614886999999726,16.1770520999999,0.625,0.6,5,0,1.8,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0
83,15,15,prac,20,1,12,3,1,6.6180561000001,3.1611656000004587,6.60912230000031,0.125,0.2,5,0,1.9,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1
86,1,1,prac,60,3,60,76,1,7.02888910000001,1.5182694999998603,6.36092829999984,0.625,0.6,5,0,1.6,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1
86,2,2,prac,100,3,100,99,3,2.59671829999979,1.853901399999586,3.91762489999996,1,1,45,1,1.7,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
86,3,3,prac,55,2,60,72,2,6.62894609999989,1.2027909999997064,5.41630279999981,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,4 7 6 6 5,5 2 3 3 4
86,4,4,prac,88,2,82,70,3,15.1960670000001,1.91901299999995,7.96480559999986,0.875,0.8666666666666667,45,0,1.9,9 9 9 9 9,8 7 8 7 9,1 2 1 2 0
86,5,5,prac,40,3,40,40,3,9.28031259999966,1.9371179999998276,4.25365959999999,0.5,0.4,5,1,1.6,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1
86,6,6,prac,80,3,80,95,1,3.44548640000016,2.136462899999742,4.45097040000019,0.875,0.8,5,0,1.8,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
86,7,7,prac,60,3,60,76,2,6.52876540000011,2.168782199999896,7.98453489999997,0.625,0.6,5,0,1.7,1 1 1 1 1,1 0 0 1 1,0 1 1 0 0
86,8,8,prac,60,3,60,75,3,4.06183310000006,2.1200008999999227,4.03180199999997,0.625,0.6,5,0,1.7,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1
86,9,9,prac,80,3,80,80,3,4.49534129999984,2.0856837999997424,5.92023189999986,0.875,0.8,5,1,1.9,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
86,10,10,prac,65,2,58,50,3,5.86306719999993,1.4854444999998577,6.31799929999988,0.625,0.6222222222222222,45,0,1.5,9 9 9 9 9,4 6 6 4 8,5 3 3 5 1
86,11,11,prac,40,3,40,25,1,7.96209359999966,2.085801899999751,6.03200360000005,0.375,0.4,5,0,1.6,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1
86,12,12,prac,90,2,10,15,1,14.8468283,2.1191656999999395,9.19649379999964,0.125,0.13333333333333333,45,0,1.7,9 9 9 9 9,0 3 2 1 0,9 6 7 8 9
86,13,13,prac,45,2,38,30,3,5.04532250000011,2.0868035999999393,5.78551979999997,0.375,0.37777777777777777,45,0,1.7,9 9 9 9 9,2 3 3 6 3,7 6 6 3 6
86,14,14,prac,65,1,65,50,1,4.6970918999998,1.4031451999999263,3.29421460000003,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,5 5 5 7 6,4 4 4 2 3
86,15,15,prac,20,3,20,4,3,4.64709989999983,1.5532515999998395,4.58779170000003,0.125,0.2,5,0,1.6,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1
87,1,1,prac,30,2,20,12,2,7.915842200000043,2.246611099999427,10.977379200000541,0.125,0.13333333333333333,45,0,1.9,9 9 9 9 9,2 2 1 0 1,7 7 8 9 8
87,2,2,prac,85,NA,0,98,3,[],NA,[],0.875,0.8,5,1,1.9,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
87,3,3,prac,70,2,65,52,1,5.554988099998809,2.0993226000000504,8.851657500001238,0.625,0.6222222222222222,45,0,2,9 9 9 9 9,7 2 6 7 6,2 7 3 2 3
87,4,4,prac,80,2,92,97,3,6.471806300000935,2.03041310000026,15.056980100001056,0.875,0.8666666666666667,45,0,1.9,9 9 9 9 9,9 8 8 8 6,0 1 1 1 3
87,5,5,prac,7,2,21,24,3,11.64746229999946,4.4661010999998325,7.502788600000713,0.375,0.4,5,0,1.7,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0
87,6,6,prac,60,2,74,78,3,5.80994550000014,1.7826473000004626,9.64042470000004,0.625,0.6222222222222222,45,0,1.5,9 9 9 9 9,5 5 8 6 4,4 4 1 3 5
87,7,7,prac,95,3,95,94,3,10.010488299999452,2.365851699999439,7.65684229999988,1,1,45,1,1.8,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
87,8,8,prac,45,2,45,45,2,7.555290899999818,1.640856299999541,3.9720651999996335,0.5,0.4,5,1,1.8,1 1 1 1 1,0 1 0 1 0,1 0 1 0 1
87,9,9,prac,55,2,65,71,3,4.190873299999112,3.146330300000045,5.230760600001304,0.625,0.6,5,0,1.7,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0
87,10,10,prac,15,2,5,1,2,5.154956800000036,2.039102599999751,5.750554300000658,0.125,0.2,5,0,1.9,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0
87,11,11,prac,30,2,40,47,3,6.030045399999835,6.033525099999679,4.51273559999936,0.375,0.37777777777777777,45,0,1.6,9 9 9 9 9,4 4 4 3 2,5 5 5 6 7
87,12,12,prac,91,2,83,75,2,11.316934700001184,2.146290800001225,5.609930300000087,0.875,0.8,5,0,1.8,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
87,13,13,prac,60,2,70,78,2,12.522585300000173,2.023849200000768,9.586279699999977,0.625,0.6,5,0,1.8,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1
87,14,14,prac,67,2,62,49,1,8.405347699999766,2.458960500000103,10.999486400000023,0.625,0.6,5,0,1.6,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0
87,15,15,prac,65,2,60,50,2,6.1850307999993674,2.6472968000007313,5.652627800000118,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,8 5 4 5 6,1 4 5 4 3
88,1,1,prac,100,3,100,99,3,4.18572132000008,1.9654513599989514,2.68203792000077,1,1,45,1,2,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
88,2,2,prac,92,2,86,76,2,6.32177301999945,2.1575566600004095,6.00472672000069,0.875,0.8666666666666667,45,0,1.8,9 9 9 9 9,7 9 7 9 7,2 0 2 0 2
88,3,3,prac,20,2,20,3,3,7.36357821999991,1.816308260000369,4.68495912000071,0.125,0.2,5,0,1.8,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1
88,4,4,prac,50,2,50,67,2,3.70418292000068,2.037999160000254,3.37753252000039,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,5 4 6 5 8,4 5 3 4 1
88,5,5,prac,35,2,35,50,1,4.89744692000113,2.131709060000503,3.17201401999955,0.375,0.4,5,0,1.8,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1
88,6,6,prac,10,2,21,27,3,2.7428974200011,1.9322327600011704,2.70151082000029,0.125,0.13333333333333333,45,0,1.5,9 9 9 9 9,1 1 1 1 2,8 8 8 8 7
88,7,7,prac,80,2,80,80,3,5.94115281999984,1.8394435599993813,2.83011532,0.875,0.8,5,1,1.8,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
88,8,8,prac,50,2,50,67,1,3.9626560200004,2.0557275600003777,3.75463742000011,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,6 6 4 5 7,3 3 5 4 2
88,9,9,prac,62,2,64,80,1,4.77647071999945,2.2760837600008017,4.12812391999978,0.625,0.6,5,0,1.6,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0
88,10,10,prac,70,2,70,52,2,5.42228842000077,2.2992219600009776,3.69251732000066,0.625,0.6,5,0,1.7,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0
88,11,11,prac,65,2,65,50,3,4.48273502000029,3.0966202600011457,2.85798202000115,0.625,0.6,5,0,1.9,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0
88,12,12,prac,45,2,45,27,2,4.93482682000104,1.7638128599992342,2.80930111999987,0.375,0.37777777777777777,45,0,1.6,9 9 9 9 9,3 4 4 5 1,6 5 5 4 8
88,13,13,prac,80,2,80,97,2,5.47652162000031,2.041712860000189,3.90536852000059,0.875,0.8,5,0,1.7,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
88,14,14,prac,40,2,49,82,1,9.6063896200003,2.0561614599992026,2.17168872000093,0.5,0.4,5,1,1.8,1 1 1 1 1,0 1 0 1 0,1 0 1 0 1
88,15,15,prac,49,1,58,65,3,5.1682156199995,1.6240977600000406,3.08432922000065,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,6 6 6 5 5,3 3 3 4 4
90,1,1,prac,22,2,30,40,3,9.11221673000091,2.319383529999868,7.66258768000171,0.875,0.8666666666666667,45,0,1.8,9 9 9 9 9,8 7 7 8 9,1 2 2 1 0
90,2,2,prac,20,2,14,5,3,13.6470111300005,2.919452430000092,8.15764758000023,0.125,0.2,5,0,1.7,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1
90,3,3,prac,10,2,16,26,3,11.2633642300007,4.686534730000858,4.56416997999986,0.125,0.13333333333333333,45,0,1.6,9 9 9 9 9,0 2 1 2 1,9 7 8 7 8
90,4,4,prac,40,2,40,82,1,9.56203433000064,5.085567929999343,4.5521956499997,0.5,0.4,5,1,1.7,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0
90,5,5,prac,45,2,50,60,3,5.21258503000081,2.0022371300001396,7.95140785000058,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,5 5 7 4 7,4 4 2 5 2
90,6,6,prac,59,2,60,75,2,15.2802853300009,3.3371878300013122,8.43086858000152,0.625,0.6,5,0,1.9,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0
90,7,7,prac,50,2,57,68,2,3.29624563000016,4.036347029999888,7.01782554999954,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,6 6 5 5 6,3 3 4 4 3
90,8,8,prac,90,2,90,90,3,9.17877212999974,4.669157529999211,4.71910695000042,1,1,45,1,1.5,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
90,9,9,prac,70,2,67,55,1,7.14653302999977,2.1205423299998074,5.61607378000008,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,5 7 5 6 5,4 2 4 3 4
90,10,10,prac,50,2,58,67,1,9.73046623000118,2.054019130000597,5.69754088000082,0.625,0.6,5,0,1.9,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1
90,11,11,prac,55,2,63,73,3,6.62894822999988,2.319722930000353,3.98390474999997,0.625,0.6,5,0,1.9,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1
90,12,12,prac,40,2,35,25,3,4.0793295300009,2.403756629999407,3.31849095000052,0.375,0.37777777777777777,45,0,1.9,9 9 9 9 9,4 3 5 3 2,5 6 4 6 7
90,13,13,prac,80,2,80,95,1,8.76229662999958,2.3029473300011887,6.58754514999964,0.875,0.8,5,0,1.6,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1
90,14,14,prac,50,1,50,35,1,7.16353293000066,4.969396830001642,3.28525015000014,0.375,0.4,5,0,1.9,1 1 1 1 1,0 1 0 1 0,1 0 1 0 1
90,15,15,prac,65,2,65,66,1,14.2790505299999,2.9700247300006595,3.88359175000096,0.875,0.8,5,1,1.8,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
91,1,1,prac,80,1,80,98,3,6.32846774000063,1.4855091399995217,9.42883124000036,0.875,0.8,5,0,1.9,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0
91,2,2,prac,40,1,50,58,3,3.83012873999905,2.1195860400002857,4.63019454000005,0.625,0.6,5,0,1.7,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1
91,3,3,prac,30,3,30,47,2,5.1794051400002,1.4029874400002882,3.12936804000037,0.375,0.37777777777777777,45,0,1.6,9 9 9 9 9,5 2 3 4 3,4 7 6 5 6
91,4,4,prac,85,2,85,99,2,7.5796527399998,1.6024481399999786,6.69196223999916,0.875,0.8666666666666667,45,0,1.9,9 9 9 9 9,6 7 8 9 9,3 2 1 0 0
91,5,5,prac,20,1,10,2,3,3.34527934000107,1.703081640000164,5.98349064000013,0.125,0.2,5,0,1.6,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1
91,6,6,prac,60,1,65,75,2,6.44508244000008,1.4204900400009137,4.29763773999912,0.625,0.6,5,0,1.7,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0
91,7,7,prac,55,2,60,72,2,4.13041253999927,2.5861251400001493,3.69848103999902,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,8 4 4 5 7,1 5 5 4 2
91,8,8,prac,15,3,15,1,1,4.59549523999976,1.3855226400009997,7.31721240000024,0.125,0.13333333333333333,45,0,1.8,9 9 9 9 9,1 1 2 1 1,8 8 7 8 8
91,9,9,prac,40,1,30,25,3,3.53047963999961,2.302749240000594,4.19886973999928,0.375,0.4,5,0,2,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0
91,10,10,prac,45,2,50,62,3,4.6632728400009,1.6538934399995924,3.26546754000083,0.625,0.6222222222222222,45,0,1.5,9 9 9 9 9,7 8 6 4 3,2 1 3 5 6
91,11,11,prac,40,1,40,40,2,3.74628133999977,1.736592240000391,3.79590053999891,0.5,0.4,5,1,1.8,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0
91,12,12,prac,80,1,80,81,1,4.18045484000049,1.286000239999339,4.35143799999969,0.875,0.8,5,1,1.6,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0
91,13,13,prac,60,1,65,75,1,7.43038443999922,1.5361744399997406,5.73161123999853,0.625,0.6,5,0,2,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0
91,14,14,prac,98,3,98,99,3,4.87997443999939,1.3703525399987484,5.25151569999889,1,1,45,1,1.8,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
91,15,15,prac,45,2,45,61,1,5.47986833999948,1.1860942399998748,3.96201213999939,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,6 8 6 4 4,3 1 3 5 5
93,1,1,prac,78,1,90,95,3,7.17178550000062,2.2238284000013664,5.19339120000041,0.875,0.8,5,0,1.6,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0
93,2,2,prac,10,2,11,12,3,5.51330099999996,2.3892843999983597,10.7541097999992,0.5,0.4,5,1,1.8,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0
93,3,3,prac,46,1,59,63,2,4.27230789999976,2.290782400000353,9.34152190000077,0.625,0.6,5,0,1.9,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0
93,4,4,prac,7,3,11,23,1,5.16213089999928,1.5646334000002753,6.17719529999886,0.125,0.13333333333333333,45,0,1.5,9 9 9 9 9,1 1 0 2 2,8 8 9 7 7
93,5,5,prac,27,1,12,11,3,7.06347090000054,2.808183699999063,8.37118050000117,0.125,0.2,5,0,1.5,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1
93,6,6,prac,96,3,94,80,2,5.39320899999984,2.540954899999633,6.01435610000044,0.875,0.8666666666666667,45,0,1.6,9 9 9 9 9,9 7 6 8 9,0 2 3 1 0
93,7,7,prac,100,2,98,98,3,2.50234710000041,2.816074100000151,4.26028940000015,1,1,45,1,1.6,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0
93,8,8,prac,64,2,55,49,1,5.24317100000007,1.3157440999993923,5.09688639999877,0.625,0.6222222222222222,45,0,1.8,9 9 9 9 9,6 4 4 8 6,3 5 5 1 3
93,9,9,prac,50,1,63,66,3,3.02906030000031,2.279781899998852,3.5831905999994,0.625,0.6222222222222222,45,0,1.9,9 9 9 9 9,6 7 7 3 5,3 2 2 6 4
93,10,10,prac,38,1,40,54,2,6.07110190000003,2.0047967000000426,6.46297089999916,0.375,0.37777777777777777,45,0,1.7,9 9 9 9 9,3 2 2 6 4,6 7 7 3 5
93,11,11,prac,50,1,79,97,1,4.98213109999961,1.9892204999996466,8.85265040000013,0.875,0.8,5,1,1.6,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0
93,12,12,prac,61,1,62,77,1,7.85527199999979,1.564374200000202,5.918697600001,0.625,0.6,5,0,2,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0
93,13,13,prac,38,1,54,53,3,4.70606700000008,5.15609459999996,3.9354857999997,0.625,0.6,5,0,1.8,1 1 1 1 1,0 1 1 0 1,1 0 0 1 0
93,14,14,prac,38,2,23,20,3,4.32145289999971,1.8241976000008435,3.18896200000017,0.375,0.4,5,0,1.9,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0
93,15,15,prac,72,2,58,55,2,4.52643389999957,1.7991339999989577,3.88556289999906,0.625,0.6222222222222222,45,0,1.6,9 9 9 9 9,5 4 6 6 7,4 5 3 3 2
95,1,1,prac,87,3,84,72,3,8.30192687999988,1.6063259400002607,10.6117093799999,0.875,0.8666666666666667,45,0,1.7,9 9 9 9 9,8 7 6 9 9,1 2 3 0 0
95,2,2,prac,43,2,35,25,3,6.74925597999936,2.914223640000273,5.95649207999941,0.375,0.37777777777777777,45,0,1.8,9 9 9 9 9,4 2 3 4 4,5 7 6 5 5
95,3,3,prac,64,2,64,46,2,19.5568563800007,2.1826482399997076,9.82467367999971,0.625,0.6,5,0,1.7,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0
95,4,4,prac,80,1,90,96,2,10.7223942800001,2.1489720399999896,5.65829897999993,0.875,0.8,5,0,1.9,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0
