sID,trial_number,trial_number_run,run,estimate1,estimate2,estimate_peer,confidence_peer,estimate1_rt,estimate2_rt,true_ratio,seen_ratio,nTotal,filler_trial,ITI,nMushrooms,nBlue,nRed,s,strategy,confidence_rating
6,64,14,3,19,19,17,1,4.503445130001637,3.54136604000087,0.25,0.24444444444444444,45,1,4.1,9 9 9 9 9,3 2 2 3 1,6 7 7 6 8,-0,stay,2.4285714285714284
6,65,15,3,8,9,10,3,1.7826421299978392,2.58290933999524,0.125,0.2,5,1,5.1,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.5,compromise,1
6,66,16,3,38,42,53,2,4.124353129998781,2.24912684000083,0.375,0.37777777777777777,45,0,4.9,9 9 9 9 9,4 3 3 4 3,5 6 6 5 6,0.26666666666666666,compromise,2.4285714285714284
6,67,17,3,36,36,20,1,3.440961829997832,3.33987223999793,0.25,0.24444444444444444,45,0,4.4,9 9 9 9 9,1 0 2 5 3,8 9 7 4 6,-0,stay,2.4285714285714284
6,68,18,3,82,80,65,3,4.134202429995639,7.2117314399984,0.75,0.7555555555555555,45,0,4.7,9 9 9 9 9,8 5 8 6 7,1 4 1 3 2,0.11764705882352941,compromise,2.4285714285714284
6,69,19,3,13,18,30,3,4.063408829995751,4.88585843999681,0.125,0.13333333333333333,45,0,5.8,9 9 9 9 9,1 2 1 1 1,8 7 8 8 8,0.29411764705882354,compromise,2.4285714285714284
6,70,20,3,7,13,23,2,3.7668252300027234,9.17686533999949,0.125,0.2,5,0,5.8,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.375,compromise,1
6,71,21,3,11,30,80,3,3.049337229997036,11.1354244399954,0.125,0.13333333333333333,45,1,4.9,9 9 9 9 9,1 0 2 1 2,8 9 7 8 7,0.2753623188405797,compromise,2.4285714285714284
6,72,22,3,9,12,25,1,2.846800629999052,4.04933196999991,0.125,0.13333333333333333,45,0,5.7,9 9 9 9 9,1 2 1 0 2,8 7 8 9 7,0.1875,compromise,2.4285714285714284
6,73,23,3,36,36,53,1,2.4026712299964856,4.10483133999878,0.375,0.37777777777777777,45,0,5,9 9 9 9 9,3 2 3 5 4,6 7 6 4 5,0,stay,2.4285714285714284
6,74,24,3,11,13,26,1,2.251832429999922,2.69907984000019,0.25,0.2,5,0,4.6,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.13333333333333333,compromise,1
6,75,25,3,62,71,80,2,6.7575289300039,4.67926213999817,0.625,0.6,5,0,5.1,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0,0.5,compromise,1
8,1,1,1,80,80,63,1,5.363055459999487,6.32402876000015,0.75,0.8,5,0,4.7,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,-0,stay,3
8,2,2,1,20,20,20,2,6.867331060000652,3.92475611999998,0.375,0.4,5,1,4.3,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1,NA,NA,3
8,3,3,1,80,80,65,2,7.936351559999821,6.60290718000033,0.625,0.6,5,0,4.2,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0,-0,stay,3
8,4,4,1,78,78,60,1,6.7666124599991235,6.0855514800005,0.75,0.7555555555555555,45,0,5.1,9 9 9 9 9,7 6 7 7 7,2 3 2 2 2,-0,stay,2.2857142857142856
8,5,5,1,80,72,65,3,7.6347983600007865,5.69820277999952,0.75,0.8,5,0,4.6,1 1 1 1 1,1 1 1 0 1,0 0 0 1 0,0.5333333333333333,compromise,3
8,6,6,1,45,43,27,1,9.73409656000058,6.64666628000032,0.375,0.4,5,0,4.5,1 1 1 1 1,1 0 0 0 1,0 1 1 1 0,0.1111111111111111,compromise,3
8,7,7,1,80,80,65,1,5.378234860000703,6.1616609799994,0.625,0.6,5,0,5.8,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0,-0,stay,3
8,8,8,1,4,4,3,3,10.633459460000267,1.94993137999973,0,0,45,1,5.8,9 9 9 9 9,0 0 0 0 0,9 9 9 9 9,-0,stay,2.2857142857142856
8,9,9,1,15,15,31,1,2.796180660000573,3.26872637999986,0.25,0.24444444444444444,45,0,5.4,9 9 9 9 9,3 1 3 3 1,6 8 6 6 8,0,stay,2.2857142857142856
8,10,10,1,20,29,35,3,5.668504160000339,7.34672127999966,0.375,0.4,5,0,5.6,1 1 1 1 1,0 0 1 1 0,1 1 0 0 1,0.6,compromise,3
8,11,11,1,76,74,61,3,4.5990770600010364,3.66770008000003,0.75,0.7555555555555555,45,0,5.7,9 9 9 9 9,7 6 9 6 6,2 3 0 3 3,0.13333333333333333,compromise,2.2857142857142856
8,12,12,1,15,17,30,1,4.161656559999756,5.07935088000067,0.25,0.24444444444444444,45,0,5,9 9 9 9 9,3 2 2 2 2,6 7 7 7 7,0.13333333333333333,compromise,2.2857142857142856
8,13,13,1,85,78,67,2,7.3003827600005025,3.7338848799991,0.75,0.7555555555555555,45,0,5,9 9 9 9 9,6 7 7 8 6,3 2 2 1 3,0.3888888888888889,compromise,2.2857142857142856
8,14,14,1,53,53,35,1,5.0530941600000006,7.48018627999954,0.375,0.37777777777777777,45,0,4.7,9 9 9 9 9,3 3 3 4 4,6 6 6 5 5,-0,stay,2.2857142857142856
8,15,15,1,20,20,36,1,6.049796560000686,3.8465553799997,0.375,0.4,5,0,5.6,1 1 1 1 1,0 1 0 1 0,1 0 1 0 1,0,stay,3
8,16,16,1,65,56,48,3,5.886707159999787,6.77977207999993,0.625,0.6222222222222222,45,0,4,9 9 9 9 9,7 4 5 8 4,2 5 4 1 5,0.5294117647058824,compromise,2.2857142857142856
8,17,17,1,80,80,80,2,26.745153159999063,4.32641597999918,0.75,0.8,5,1,4.3,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,NA,NA,3
8,18,18,1,50,43,35,3,3.7453004600001805,7.91495507999934,0.375,0.37777777777777777,45,0,5.4,9 9 9 9 9,1 7 5 1 3,8 2 4 8 6,0.4666666666666667,compromise,2.2857142857142856
8,19,19,1,80,76,65,3,4.140646360000574,9.38040201999956,0.75,0.8,5,0,4.1,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,0.26666666666666666,compromise,3
8,20,20,1,5,10,22,2,3.3322608600010426,1.92556468000021,0.125,0.13333333333333333,45,0,4.2,9 9 9 9 9,1 1 2 2 0,8 8 7 7 9,0.29411764705882354,compromise,2.2857142857142856
8,21,21,1,80,80,63,2,9.887202560000333,12.5463040800005,0.125,0.2,5,0,4.5,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,-0,stay,3
8,22,22,1,26,25,44,1,12.149070759999631,2.10927978000018,0.375,0.37777777777777777,45,0,5.6,9 9 9 9 9,3 5 0 5 4,6 4 9 4 5,-0.05555555555555555,stay,2.2857142857142856
8,23,23,1,81,81,65,2,8.578594960000373,8.39603648000048,0.75,0.7555555555555555,45,0,4.4,9 9 9 9 9,6 7 7 6 8,3 2 2 3 1,-0,stay,2.2857142857142856
8,24,24,1,15,15,14,3,6.97391325999979,3.16586168000049,0.125,0.13333333333333333,45,1,5.2,9 9 9 9 9,0 1 1 1 3,9 8 8 8 6,-0,stay,2.2857142857142856
8,25,25,1,64,65,49,1,3.183553060000122,3.30013117999988,0.625,0.6222222222222222,45,0,5.4,9 9 9 9 9,5 4 7 5 7,4 5 2 4 2,-0.06666666666666667,stay,2.2857142857142856
8,26,1,2,10,15,25,2,2.829673549999825,3.7642929499998,0.125,0.13333333333333333,45,0,5.8,9 9 9 9 9,4 0 1 0 1,5 9 8 9 8,0.3333333333333333,compromise,2.2857142857142856
8,27,2,2,80,80,80,1,3.7989749499993195,7.57956389999981,0.625,0.6,5,1,4.6,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0,NA,NA,3
8,28,3,2,8,8,24,2,2.2738178500003414,5.72339530000045,0.25,0.24444444444444444,45,0,4.1,9 9 9 9 9,4 2 3 2 0,5 7 6 7 9,0,stay,2.2857142857142856
8,29,4,2,20,20,86,3,3.3323940499994933,9.21721820000039,0.125,0.2,5,1,4.7,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0,stay,3
8,30,5,2,40,40,23,2,9.074139350000223,2.08924200000001,0.375,0.4,5,0,5,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0,-0,stay,3
8,31,6,2,30,30,31,2,4.023869350000496,4.04921789999935,0.375,0.37777777777777777,45,1,4.7,9 9 9 9 9,6 1 4 3 3,3 8 5 6 6,0,stay,2.2857142857142856
8,32,7,2,18,21,35,2,4.358410349999758,1.3872499500003,0.375,0.37777777777777777,45,0,4.1,9 9 9 9 9,4 3 3 3 4,5 6 6 6 5,0.17647058823529413,compromise,2.2857142857142856
8,33,8,2,40,32,24,3,4.708278049999535,2.01569749999999,0.375,0.4,5,0,5.9,1 1 1 1 1,1 0 0 1 0,0 1 1 0 1,0.5,compromise,3
8,34,9,2,94,94,95,3,5.8212946499998,4.04646119999961,1,1,5,1,5.3,1 1 1 1 1,1 1 1 1 1,0 0 0 0 0,0,stay,3
8,35,10,2,80,80,65,2,3.9119606499998554,2.41306929999973,0.75,0.8,5,0,5.2,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0,-0,stay,3
8,36,11,2,20,23,37,2,2.7821993500001554,2.74050319999969,0.25,0.2,5,0,4.5,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.17647058823529413,compromise,3
8,37,12,2,90,90,74,1,3.690550250000342,3.85040469999967,0.75,0.7555555555555555,45,0,4.4,9 9 9 9 9,7 7 7 7 6,2 2 2 2 3,-0,stay,2.2857142857142856
8,38,13,2,80,80,65,2,7.133909050000511,3.97838390000106,0.75,0.8,5,0,5.8,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,-0,stay,3
8,39,14,2,14,18,32,2,4.788333350000357,2.39646930000072,0.25,0.24444444444444444,45,0,5.7,9 9 9 9 9,1 1 2 5 2,8 8 7 4 7,0.2222222222222222,compromise,2.2857142857142856
8,40,15,2,9,14,25,2,2.182608550000623,3.00841890000083,0.375,0.37777777777777777,45,0,4.4,9 9 9 9 9,3 3 4 6 1,6 6 5 3 8,0.3125,compromise,2.2857142857142856
8,41,16,2,20,20,3,2,4.14638664999984,3.22557649999999,0.125,0.2,5,0,5.5,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,-0,stay,3
8,42,17,2,14,23,32,3,2.457357250000314,2.37267389999943,0.25,0.24444444444444444,45,0,5.6,9 9 9 9 9,0 2 3 3 3,9 7 6 6 6,0.5,compromise,2.2857142857142856
8,43,18,2,20,33,38,3,6.021242849999908,3.1295297000006,0.25,0.2,5,0,5.3,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.7222222222222222,compromise,3
8,44,19,2,23,11,6,3,4.16846434999934,1.23089530000016,0.125,0.13333333333333333,45,0,5.3,9 9 9 9 9,1 2 2 1 0,8 7 7 8 9,0.7058823529411765,compromise,2.2857142857142856
8,45,20,2,94,94,93,3,3.5741103499995006,3.54153010000027,1,1,45,1,4.1,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0,-0,stay,2.2857142857142856
8,46,21,2,60,59,45,2,13.829893250000168,5.72679700000026,0.375,0.4,5,0,5.8,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1,0.06666666666666667,compromise,3
8,47,22,2,20,31,35,3,4.570422449999569,2.75683570000001,0.25,0.2,5,0,5.6,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.7333333333333333,compromise,3
8,48,23,2,20,23,36,1,2.417855050000071,15.151242599999,0.25,0.2,5,0,5.7,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.1875,compromise,3
8,49,24,2,19,28,35,3,2.7546071500000835,1.50941599999896,0.375,0.37777777777777777,45,0,4.3,9 9 9 9 9,4 3 3 3 4,5 6 6 6 5,0.5625,compromise,2.2857142857142856
8,50,25,2,45,36,30,3,7.199054149999029,5.02432789999966,0.25,0.24444444444444444,45,0,5.2,9 9 9 9 9,3 1 2 2 3,6 8 7 7 6,0.6,compromise,2.2857142857142856
8,51,1,3,20,23,38,2,2.3573793700006718,1.66899317000025,0.25,0.2,5,0,5.2,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.16666666666666666,compromise,3
8,52,2,3,11,11,26,1,1.8406001700013803,2.76809435999985,0.125,0.13333333333333333,45,0,4.4,9 9 9 9 9,3 0 1 1 1,6 9 8 8 8,0,stay,2.2857142857142856
8,53,3,3,81,73,65,3,2.214681570000721,2.66771136000079,0.75,0.7555555555555555,45,0,5.6,9 9 9 9 9,6 8 6 8 6,3 1 3 1 3,0.5,compromise,2.2857142857142856
8,54,4,3,70,61,52,3,5.082496770000944,7.42512476000047,0.625,0.6222222222222222,45,0,5.5,9 9 9 9 9,7 6 6 5 4,2 3 3 4 5,0.5,compromise,2.2857142857142856
8,55,5,3,15,9,1,3,2.7713584700004503,2.67252873000052,0.125,0.13333333333333333,45,0,5.8,9 9 9 9 9,2 0 2 0 2,7 9 7 9 7,0.42857142857142855,compromise,2.2857142857142856
8,56,6,3,20,21,37,1,2.515827369999897,1.37863675999961,0.25,0.2,5,0,5,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.058823529411764705,compromise,3
8,57,7,3,60,60,75,1,8.253591870000491,3.1962604600003,0.625,0.6,5,0,5.5,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1,0,stay,3
8,58,8,3,20,10,3,3,5.25959586999943,1.68150676000005,0.125,0.2,5,0,5.8,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.5882352941176471,compromise,3
8,59,9,3,40,45,58,3,3.600839669999914,4.28176406000057,0.625,0.6,5,0,4.4,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1,0.2777777777777778,compromise,3
8,60,10,3,20,20,72,1,3.524728569999752,10.1818839599991,0.25,0.2,5,1,4.1,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0,stay,3
8,61,11,3,50,40,2,2,3.157196470000599,5.8358026599999,0.5,0.4888888888888889,45,1,5.2,9 9 9 9 9,5 3 6 4 4,4 6 3 5 5,0.20833333333333334,compromise,2.2857142857142856
8,62,12,3,60,65,78,2,4.419376069999998,6.86258365999947,0.625,0.6,5,0,4.6,1 1 1 1 1,0 1 0 1 1,1 0 1 0 0,0.2777777777777778,compromise,3
8,63,13,3,60,73,75,3,4.553071970000019,1.90013335999993,0.625,0.6,5,0,5.2,1 1 1 1 1,0 1 1 1 0,1 0 0 0 1,0.8666666666666667,compromise,3
8,64,14,3,16,16,1,1,3.483995170000526,3.64603956000064,0.125,0.13333333333333333,45,0,5.9,9 9 9 9 9,2 1 1 1 1,7 8 8 8 8,-0,stay,2.2857142857142856
8,65,15,3,81,81,63,2,3.777633670000796,36.617909659999,0.625,0.6222222222222222,45,0,4.1,9 9 9 9 9,7 7 6 4 4,2 2 3 5 5,-0,stay,2.2857142857142856
8,66,16,3,88,88,90,2,2.9490085699999327,4.3502784300008,0.75,0.7555555555555555,45,1,4.4,9 9 9 9 9,6 9 7 6 6,3 0 2 3 3,0,stay,2.2857142857142856
8,67,17,3,50,55,67,1,2.9204064699997616,3.48506186000031,0.625,0.6222222222222222,45,0,4.6,9 9 9 9 9,5 5 6 5 7,4 4 3 4 2,0.29411764705882354,compromise,2.2857142857142856
8,68,18,3,50,56,65,2,2.2796315700006744,4.95264983000015,0.625,0.6222222222222222,45,0,5.8,9 9 9 9 9,3 4 6 9 6,6 5 3 0 3,0.4,compromise,2.2857142857142856
8,69,19,3,21,21,5,1,3.499814370000422,1.98257665999972,0.125,0.2,5,0,4.5,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,-0,stay,3
8,70,20,3,20,20,37,1,2.8393364700004895,1.96543118999944,0.75,0.8,5,0,5.5,1 1 1 1 1,1 1 0 1 1,0 0 1 0 0,0,stay,3
8,71,21,3,6,6,8,3,2.6486165700007405,2.05856465999932,0,0,5,1,4.1,1 1 1 1 1,0 0 0 0 0,1 1 1 1 1,0,stay,3
8,72,22,3,20,20,2,1,4.317173370000091,1.85082836000038,0.125,0.2,5,0,6,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,-0,stay,3
8,73,23,3,27,27,26,1,2.8297127699997873,2.89006075999987,0.25,0.24444444444444444,45,1,5.7,9 9 9 9 9,2 4 4 1 0,7 5 5 8 9,-0,stay,2.2857142857142856
8,74,24,3,72,66,21,1,2.491387270000814,1.67528166000011,0.625,0.6222222222222222,45,1,4.5,9 9 9 9 9,4 4 8 8 4,5 5 1 1 5,0.11764705882352941,compromise,2.2857142857142856
8,75,25,3,20,9,3,3,6.7738705700003266,1.72061855999982,0.125,0.2,5,0,5,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.6470588235294118,compromise,3
9,1,1,1,35,40,50,2,14.057910179999908,10.9817990999995,0.375,0.4,5,0,4,1 1 1 1 1,0 1 1 0 0,1 0 0 1 1,0.3333333333333333,compromise,2.125
9,2,2,1,10,20,28,3,5.446542579999914,7.75436459999992,0.125,0.13333333333333333,45,0,4.9,9 9 9 9 9,1 2 3 0 0,8 7 6 9 9,0.5555555555555556,compromise,2.2857142857142856
9,3,3,1,20,25,35,3,14.175989379999919,6.24352571999998,0.25,0.2,5,0,4.8,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.3333333333333333,compromise,2.125
9,4,4,1,60,60,75,1,8.059287779999522,4.52363693999996,0.625,0.6222222222222222,45,0,5.5,9 9 9 9 9,6 7 4 5 6,3 2 5 4 3,0,stay,2.2857142857142856
9,5,5,1,0,0,1,3,3.5408640799996647,4.68380574000003,0,0,45,1,4.1,9 9 9 9 9,0 0 0 0 0,9 9 9 9 9,0,stay,2.2857142857142856
9,6,6,1,40,40,24,1,9.659443380000539,6.42253924000033,0.375,0.37777777777777777,45,0,5.3,9 9 9 9 9,1 5 2 5 4,8 4 7 4 5,-0,stay,2.2857142857142856
9,7,7,1,30,35,47,2,7.437321279999196,9.94171074000042,0.375,0.37777777777777777,45,0,5.4,9 9 9 9 9,3 2 3 5 4,6 7 6 4 5,0.29411764705882354,compromise,2.2857142857142856
9,8,8,1,10,10,25,1,3.6760203799994997,3.53536904000021,0.125,0.13333333333333333,45,0,4.8,9 9 9 9 9,0 1 1 1 3,9 8 8 8 6,0,stay,2.2857142857142856
9,9,9,1,65,60,2,1,5.944552780000322,8.83407964000025,0.625,0.6222222222222222,45,1,4.1,9 9 9 9 9,5 5 5 8 5,4 4 4 1 4,0.07936507936507936,compromise,2.2857142857142856
9,10,10,1,15,10,1,2,6.878140979999898,2.27591863999987,0.125,0.13333333333333333,45,0,5.4,9 9 9 9 9,1 0 1 2 2,8 9 8 7 7,0.35714285714285715,compromise,2.2857142857142856
9,11,11,1,20,20,36,1,5.37431357999958,5.24235043999988,0.375,0.4,5,0,4.9,1 1 1 1 1,0 1 0 0 1,1 0 1 1 0,0,stay,2.125
9,12,12,1,40,30,25,3,9.199375380000674,6.78989274000014,0.375,0.4,5,0,6,1 1 1 1 1,1 0 1 0 0,0 1 0 1 1,0.6666666666666666,compromise,2.125
9,13,13,1,60,60,3,1,9.395210880000377,4.98300253999969,0.625,0.6,5,1,5,1 1 1 1 1,1 0 1 0 1,0 1 0 1 0,-0,stay,2.125
9,14,14,1,70,80,88,3,7.774416480000582,8.38260663999972,0.75,0.8,5,0,4.2,1 1 1 1 1,0 1 1 1 1,1 0 0 0 0,0.5555555555555556,compromise,2.125
9,15,15,1,70,80,88,3,5.1946159799999805,3.99228393999965,0.75,0.7555555555555555,45,0,4.5,9 9 9 9 9,5 8 9 7 5,4 1 0 2 4,0.5555555555555556,compromise,2.2857142857142856
9,16,16,1,100,95,98,3,2.6744114800003445,5.50496234000093,1,1,5,1,5.4,1 1 1 1 1,1 1 1 1 1,0 0 0 0 0,2.5,copy,2.125
9,17,17,1,35,30,20,2,4.074003680000715,8.54415664000044,0.25,0.24444444444444444,45,0,5.1,9 9 9 9 9,4 1 2 3 1,5 8 7 6 8,0.3333333333333333,compromise,2.2857142857142856
9,18,18,1,10,25,28,3,10.474404079999658,3.24698741999873,0.125,0.13333333333333333,45,0,5,9 9 9 9 9,2 1 1 0 2,7 8 8 9 7,0.8333333333333334,compromise,2.2857142857142856
9,19,19,1,20,5,3,3,16.37038698000015,2.71410874000048,0.125,0.2,5,0,4.5,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.8823529411764706,compromise,2.125
9,20,20,1,80,75,65,2,6.965999780000857,4.64543733999926,0.75,0.8,5,0,4.3,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,0.3333333333333333,compromise,2.125
9,21,21,1,45,45,43,2,12.598072880000473,2.61522244000116,0.375,0.4,5,1,4.8,1 1 1 1 1,0 1 0 1 0,1 0 1 0 1,-0,stay,2.125
9,22,22,1,55,55,70,1,8.62824018000083,2.95539383999949,0.625,0.6,5,0,4.5,1 1 1 1 1,1 1 0 0 1,0 0 1 1 0,0,stay,2.125
9,23,23,1,65,65,50,1,11.261876880000273,4.97516533999988,0.625,0.6222222222222222,45,0,5.2,9 9 9 9 9,7 7 5 6 3,2 2 4 3 6,-0,stay,2.2857142857142856
9,24,24,1,20,60,80,3,7.178101880000213,13.1480436400007,0.125,0.2,5,1,5.5,1 1 1 1 1,1 0 0 0 0,0 1 1 1 1,0.6666666666666666,compromise,2.125
9,25,25,1,15,25,30,3,4.805024480000611,7.44094314000085,0.25,0.2,5,0,5.1,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0.6666666666666666,compromise,2.125
9,26,1,2,65,60,50,3,8.422834530000728,4.08656872999927,0.625,0.6,5,0,4.8,1 1 1 1 1,1 0 1 1 0,0 1 0 0 1,0.3333333333333333,compromise,2.125
9,27,2,2,30,20,12,2,12.632700330000262,5.55359143999976,0.125,0.2,5,0,5.1,1 1 1 1 1,0 0 0 1 0,1 1 1 0 1,0.5555555555555556,compromise,2.125
9,28,3,2,20,10,5,2,7.26723303000017,5.394688639999,0.125,0.2,5,0,5.6,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.6666666666666666,compromise,2.125
9,29,4,2,27,20,10,3,4.191049430000021,7.3155604399999,0.25,0.24444444444444444,45,0,4.4,9 9 9 9 9,1 3 2 3 2,8 6 7 6 7,0.4117647058823529,compromise,2.2857142857142856
9,30,5,2,25,25,9,1,8.611388129999796,4.82578623999962,0.25,0.24444444444444444,45,0,4.4,9 9 9 9 9,3 0 3 4 1,6 9 6 5 8,-0,stay,2.2857142857142856
9,31,6,2,60,70,78,3,19.107854529999713,16.7519193399985,0.625,0.6,5,0,4,1 1 1 1 1,1 1 1 0 0,0 0 0 1 1,0.5555555555555556,compromise,2.125
9,32,7,2,20,20,5,1,6.2243490299997575,5.53674163999949,0.125,0.13333333333333333,45,0,6,9 9 9 9 9,1 0 1 1 3,8 9 8 8 6,-0,stay,2.2857142857142856
9,33,8,2,20,20,35,1,11.763538930000323,4.23838374000024,0.25,0.2,5,0,4.3,1 1 1 1 1,0 0 0 0 1,1 1 1 1 0,0,stay,2.125
9,34,9,2,25,40,72,1,6.35769732999961,6.5475698399996,0.25,0.24444444444444444,45,1,5.5,9 9 9 9 9,3 2 0 4 2,6 7 9 5 7,0.3191489361702128,compromise,2.2857142857142856
9,35,10,2,30,40,45,2,4.704728329999853,5.39361036999981,0.375,0.4,5,0,4.5,1 1 1 1 1,0 1 0 1 0,1 0 1 0 1,0.6666666666666666,compromise,2.125
9,36,11,2,25,20,10,1,3.270169829999759,3.71126473999902,0.125,0.2,5,0,4.1,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.3333333333333333,compromise,2.125
9,37,12,2,45,35,28,3,10.016110529999423,12.2975013399991,0.375,0.37777777777777777,45,0,4.3,9 9 9 9 9,5 3 4 4 1,4 6 5 5 8,0.5882352941176471,compromise,2.2857142857142856
9,38,13,2,65,65,81,1,8.649392629999056,7.00000193999949,0.75,0.7555555555555555,45,0,4.1,9 9 9 9 9,7 8 6 8 5,2 1 3 1 4,0,stay,2.2857142857142856
9,39,14,2,60,60,75,2,5.5993370300002425,4.27919143999861,0.625,0.6222222222222222,45,0,4.2,9 9 9 9 9,5 5 6 6 6,4 4 3 3 3,0,stay,2.2857142857142856
9,40,15,2,60,70,76,2,3.219655429999875,4.89177583999935,0.625,0.6222222222222222,45,0,4.6,9 9 9 9 9,7 3 5 7 6,2 6 4 2 3,0.625,compromise,2.2857142857142856
9,41,16,2,60,65,77,2,4.224207730000671,5.10350323999955,0.625,0.6,5,0,5.7,1 1 1 1 1,1 1 0 1 0,0 0 1 0 1,0.29411764705882354,compromise,2.125
9,42,17,2,40,40,22,1,5.870336429999952,4.37999703999958,0.375,0.4,5,0,4.9,1 1 1 1 1,0 1 0 1 0,1 0 1 0 1,-0,stay,2.125
9,43,18,2,50,60,66,3,2.5159284299998035,7.18827063999925,0.625,0.6222222222222222,45,0,4.3,9 9 9 9 9,5 3 7 7 6,4 6 2 2 3,0.625,compromise,2.2857142857142856
9,44,19,2,70,80,88,3,5.749288130000423,5.85458113999994,0.75,0.7555555555555555,45,0,5.4,9 9 9 9 9,7 8 5 7 7,2 1 4 2 2,0.5555555555555556,compromise,2.2857142857142856
9,45,20,2,10,10,10,3,2.7427994300005594,3.2046344399987,0.125,0.13333333333333333,45,1,5.8,9 9 9 9 9,0 1 3 2 0,9 8 6 7 9,NA,NA,2.2857142857142856
9,46,21,2,70,70,52,1,5.678635330000361,4.96560453999882,0.625,0.6,5,0,5.6,1 1 1 1 1,0 1 1 0 1,1 0 0 1 0,-0,stay,2.125
9,47,22,2,100,100,98,3,3.074200829999427,2.02205743999912,1,1,45,1,4.2,9 9 9 9 9,9 9 9 9 9,0 0 0 0 0,-0,stay,2.2857142857142856
9,48,23,2,20,5,3,3,4.141000730000087,3.81528883999908,0.125,0.2,5,0,4.4,1 1 1 1 1,0 1 0 0 0,1 0 1 1 1,0.8823529411764706,compromise,2.125
9,49,24,2,50,35,3,2,5.566018329999679,7.34216123999977,0.5,0.4888888888888889,45,1,5.3,9 9 9 9 9,3 4 2 8 5,6 5 7 1 4,0.3191489361702128,compromise,2.2857142857142856
9,50,25,2,80,80,65,1,4.815923029999794,4.60931833999894,0.75,0.8,5,0,4.1,1 1 1 1 1,1 1 1 1 0,0 0 0 0 1,-0,stay,2.125
9,51,1,3,20,25,35,2,5.865894540000227,4.07111063999946,0.25,0.2,5,0,4,1 1 1 1 1,0 0 1 0 0,1 1 0 1 1,0.3333333333333333,compromise,2.125
9,52,2,3,60,65,76,2,8.337107039999864,5.61046822000026,0.625,0.6,5,0,4.6,1 1 1 1 1,0 0 1 1 1,1 1 0 0 0,0.3125,compromise,2.125
9,53,3,3,20,35,38,3,3.336520240000027,4.54490392000025,0.375,0.4,5,0,5.9,1 1 1 1 1,0 0 1 0 1,1 1 0 1 0,0.8333333333333334,compromise,2.125
9,54,4,3,30,40,46,2,8.546681640000315,6.4173696200005,0.375,0.37777777777777777,45,0,5.4,9 9 9 9 9,2 3 2 5 5,7 6 7 4 4,0.625,compromise,2.2857142857142856
9,55,5,3,65,50,20,2,6.1507165399998485,9.49250711999957,0.75,0.7555555555555555,45,1,4.2,9 9 9 9 9,6 7 8 7 6,3 2 1 2 3,0.3333333333333333,compromise,2.2857142857142856
9,56,6,3,75,85,90,3,12.403656140000749,5.20835551999971,0.75,0.8,5,0,4,1 1 1 1 1,1 0 1 1 1,0 1 0 0 0,0.6666666666666666,compromise,2.125
9,57,7,3,85,80,70,2,4.274172440000257,5.74604671999987,0.75,0.7555555555555555,45,0,4.1,9 9 9 9 9,6 7 8 5 8,3 2 1 4 1,0.3333333333333333,compromise,2.2857142857142856
9,58,8,3,20,25,35,3,5.688190339999892,4.52734185999998,0.25,0.24444444444444444,45,0,5.4,9 9 9 9 9,3 0 1 5 2,6 9 8 4 7,0.3333333333333333,compromise,2.2857142857142856
